id,address,apiURLs,assessedValues,brokers,buildingName,city,companies,congressionalDistrictHouse,country,county,countyFIPS,currentOwnerType,dateAdded,dateUpdated,deposits,descriptions,domains,estimatedPrices,features,fees,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,instrumentNumber,keys,languagesSpoken,latitude,leasingTerms,legalDescription,legalRange,listingName,longitude,lotSizeValue,lotSizeUnit,managedBy,mostRecentPriceAmount,mostRecentPriceDomain,mostRecentPriceSourceURL,mostRecentPriceDate,mostRecentPriceFirstDateSeen,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerEmails,mostRecentBrokerPhones,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceSourceURL.1,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentRentalPriceAmount,mostRecentRentalPricePeriod,mostRecentRentalPriceDomain,mostRecentRentalPricePerSquareFoot,mostRecentRentalPriceSourceURL,mostRecentRentalPriceDate,mostRecentRentalPriceFirstDateSeen,mostRecentEstimatedPriceAmount,mostRecentEstimatedPriceDomain,mostRecentEstimatedPricePerSquareFoot,mostRecentEstimatedPriceSourceURL,mostRecentEstimatedPriceDate,mostRecentEstimatedPriceFirstDateSeen,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mostRecentVacancy,mostRecentVacancyFirstDateSeen,mostRecentAbsenteeOwner,mostRecentAbsenteeOwnerFirstDateSeen,mostRecentInvoluntaryJudgement,mostRecentInvoluntaryLien,mostRecentInvoluntaryLienJudgementFirstDateSeen,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,numPeople,numRoom,numUnit,parking,paymentTypes,people,petPolicy,phones,postalCode,prices,propertyTaxes,propertyType,province,reviews,rules,subdivision,sourceURLs,statuses,taxID,transactions,yearBuilt
1d7173e5-5bc7-4deb-b123-4efe6e648043,"731 Sanders Fords, Port Jasonberg, ID 60585",,,,,Wardberg,,,SE,,,,,,,,,,,,127,sqm,,,,,,40.970036,,,,,-100.327273,4081,sqm,,58498,,,,,,,,,,,,,,,,1610,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,,7,,,,,,,78651,,,Cabin,Connecticut,,,,https://simpson.info/,"[{""date"":""2003-12-07T22:16:37"",""dateSeen"":""2013-03-20T14:54:21"",""status"":""Active""}]",,,2008
8af58903-33b5-43ce-9fec-4623ab899605,"55508 Nancy Rapids, Port Nicholas, VT 93086",,,,,Jonesland,,,SE,,,,,,,,,,,,61,sqm,,,,,,-72.188050,,,,,-59.155375,1748,sqm,,460579,,,,,,,,,,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,7,,,,,,,05667,,,Cabin,North Dakota,,,,http://www.smith-anthony.com/,"[{""date"":""1980-12-07T23:21:16"",""dateSeen"":""2024-06-26T03:36:53"",""status"":""Active""}]",,,1954
75f2bc20-a7f5-495c-9e62-d43f261908b9,"Unit 8688 Box 0918, DPO AP 10509",,,,,Bullockborough,,,SE,,,,,,,,,,,,67,sqm,,,,,,70.689292,,,,,44.326490,537,sqm,,115244,,,,,,,,,,,,,,,,1272,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,,10,,,,,,,70679,,,House,Maine,,,,https://willis.com/,"[{""date"":""2020-05-29T07:50:41"",""dateSeen"":""1982-05-20T20:41:25"",""status"":""Active""}]",,,1977
4124405b-91fc-4e88-81c1-6e984d6cd782,"4666 Frank Crossroad Apt. 450, South Robertfort, PA 94504",,,,,Lake Hollystad,,,SE,,,,,,,,,,,,41,sqm,,,,,,74.220991,,,,,70.331608,3288,sqm,,146978,,,,,,,,,,,,,,,,1007,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,,3,,,,,,,05112,,,Cabin,Nebraska,,,,https://garcia.com/,"[{""date"":""1972-03-17T22:24:12"",""dateSeen"":""2010-09-18T20:00:16"",""status"":""Active""}]",,,1904
52ebdac5-a145-4899-a1f8-c1569e0df45b,"67109 Mendez Junction Apt. 942, Lloydville, WY 25290",,,,,Port Philipstad,,,SE,,,,,,,,,,,,247,sqm,,,,,,32.264360,,,,,11.423368,1762,sqm,,488253,,,,,,,,,,,,,,,,1564,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,2,,,,,,,25467,,,Condo,Wisconsin,,,,http://www.tucker.net/,"[{""date"":""2015-05-11T05:23:23"",""dateSeen"":""2008-09-26T22:52:48"",""status"":""Active""}]",,,1969
3acaaf82-374a-4cc9-a039-7e67926146de,"412 Snow Manors Apt. 161, South Kimtown, NV 57004",,,,,Johnsonmouth,,,SE,,,,,,,,,,,,253,sqm,,,,,,-68.917470,,,,,9.248620,3054,sqm,,82003,,,,,,,,,,,,,,,,2562,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,6,,,,,,,33607,,,Cabin,Washington,,,,http://www.holt-reed.com/,"[{""date"":""1970-09-05T15:53:57"",""dateSeen"":""1985-09-07T22:44:53"",""status"":""Active""}]",,,1944
98ba0f0e-120d-4126-9da5-3b38d1aa6c5e,"PSC 3031, Box 0450, APO AP 31022",,,,,East Shawn,,,SE,,,,,,,,,,,,163,sqm,,,,,,-20.684906,,,,,-110.122120,5974,sqm,,433568,,,,,,,,,,,,,,,,2426,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,,8,,,,,,,45648,,,Condo,New Mexico,,,,http://www.rogers-woodward.com/,"[{""date"":""2007-08-24T23:21:00"",""dateSeen"":""2013-04-10T18:29:48"",""status"":""Active""}]",,,1925
fe3216bd-97d0-4e70-af1d-9bef53b53b92,"62235 Joel Ferry Suite 560, New Andrew, UT 10096",,,,,South Kevin,,,SE,,,,,,,,,,,,112,sqm,,,,,,-51.806070,,,,,137.331791,5708,sqm,,327596,,,,,,,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,4,,,,,,,97609,,,House,Nebraska,,,,https://gomez.net/,"[{""date"":""1973-12-09T01:06:53"",""dateSeen"":""1995-08-14T06:17:15"",""status"":""Active""}]",,,2008
f642c8f3-6acf-49eb-8228-4fd9689bba65,"3547 Stephanie Underpass Apt. 418, Port Jacqueline, HI 55774",,,,,Thompsonmouth,,,SE,,,,,,,,,,,,239,sqm,,,,,,-51.729831,,,,,10.786447,9424,sqm,,316652,,,,,,,,,,,,,,,,1775,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,,9,,,,,,,69097,,,Cabin,Michigan,,,,https://www.fischer-phillips.info/,"[{""date"":""2012-02-08T18:06:46"",""dateSeen"":""2001-06-10T08:12:21"",""status"":""Active""}]",,,1987
1d4d1180-4c6e-4fbb-b7fe-f6b501fda698,"926 Davis Parks Apt. 864, North Josephton, KS 52723",,,,,Wallaceview,,,SE,,,,,,,,,,,,36,sqm,,,,,,-37.378358,,,,,139.658266,7603,sqm,,438798,,,,,,,,,,,,,,,,823,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,,10,,,,,,,37646,,,Apartment,Minnesota,,,,http://www.sparks.net/,"[{""date"":""1993-02-17T00:31:43"",""dateSeen"":""1978-01-16T11:59:35"",""status"":""Active""}]",,,1988
e404d808-3fc1-4c00-9c05-20a487ba3b90,"PSC 2164, Box 4829, APO AP 82701",,,,,New Daniel,,,SE,,,,,,,,,,,,276,sqm,,,,,,18.290318,,,,,-30.419926,5870,sqm,,369886,,,,,,,,,,,,,,,,1679,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,4,,,,,,,71748,,,Apartment,South Dakota,,,,https://carroll-taylor.com/,"[{""date"":""2017-06-07T19:44:42"",""dateSeen"":""1978-03-15T11:41:56"",""status"":""Active""}]",,,1930
77cb1a27-974f-4edc-a6b6-208761a53fdd,"7637 Neal Island Suite 074, Lake Tyler, RI 28775",,,,,West Thomastown,,,SE,,,,,,,,,,,,71,sqm,,,,,,-68.156627,,,,,179.170709,124,sqm,,361729,,,,,,,,,,,,,,,,1287,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,,8,,,,,,,09211,,,Apartment,North Dakota,,,,https://www.williams-oliver.com/,"[{""date"":""2013-07-30T13:31:03"",""dateSeen"":""2017-08-12T18:50:28"",""status"":""Active""}]",,,2006
3a082921-e695-48ba-ba23-38fe4ae302f3,"16756 Mark Rue Suite 272, Davidburgh, MI 51471",,,,,Romanfurt,,,SE,,,,,,,,,,,,242,sqm,,,,,,-37.334396,,,,,55.832378,616,sqm,,260903,,,,,,,,,,,,,,,,2824,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,9,,,,,,,29357,,,Apartment,Washington,,,,http://www.johnson-schultz.com/,"[{""date"":""1994-09-29T13:54:42"",""dateSeen"":""1973-11-17T12:08:45"",""status"":""Active""}]",,,1948
2c623ac3-ad70-47cf-a358-cb1dbe3feafd,"184 Jenkins Center Suite 977, Janetborough, KY 06036",,,,,North Franciscotown,,,SE,,,,,,,,,,,,110,sqm,,,,,,-88.086039,,,,,-104.619569,7413,sqm,,326600,,,,,,,,,,,,,,,,2495,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,3,,,,,,,86304,,,Condo,Maine,,,,http://walker.com/,"[{""date"":""2000-11-15T21:04:52"",""dateSeen"":""1983-02-15T06:27:12"",""status"":""Active""}]",,,1933
9b3a0c89-1a32-4148-9bba-c83856e9b78d,"8754 Alejandra Field Suite 138, Jacobborough, TX 96055",,,,,Larryfurt,,,SE,,,,,,,,,,,,269,sqm,,,,,,2.325792,,,,,-51.171380,916,sqm,,474173,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,6,,,,,,,63688,,,Cabin,Kentucky,,,,http://jones.com/,"[{""date"":""2025-01-19T20:53:52"",""dateSeen"":""1998-01-17T07:16:00"",""status"":""Active""}]",,,2007
70aaf525-75e4-47dd-be5b-637dfa98c115,"12637 Lisa Points, Williamsburgh, NM 29343",,,,,Port Monica,,,SE,,,,,,,,,,,,243,sqm,,,,,,26.727464,,,,,-122.401603,5280,sqm,,51778,,,,,,,,,,,,,,,,1374,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,8,,,,,,,42391,,,House,Minnesota,,,,https://www.phillips.net/,"[{""date"":""2013-03-03T00:16:15"",""dateSeen"":""1987-10-05T21:23:29"",""status"":""Active""}]",,,2021
1e651ac1-043d-4c47-bb56-735e45c596d4,"63340 Trevino Crossing, Brewerville, OK 47543",,,,,Lake Jennifer,,,SE,,,,,,,,,,,,90,sqm,,,,,,-14.256348,,,,,-61.051966,3352,sqm,,208553,,,,,,,,,,,,,,,,1646,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,,3,,,,,,,87088,,,Cabin,Ohio,,,,http://www.parker.info/,"[{""date"":""1989-07-09T05:23:09"",""dateSeen"":""2009-08-11T04:33:15"",""status"":""Active""}]",,,1924
03f7ba05-cf4b-4315-a325-4d812bdfb727,"9026 Theresa Pass Apt. 237, East Jessica, IN 50912",,,,,Charlotteberg,,,SE,,,,,,,,,,,,170,sqm,,,,,,-61.005242,,,,,150.721485,7521,sqm,,469338,,,,,,,,,,,,,,,,974,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,3,,,,,,,65835,,,House,South Dakota,,,,http://bryant-smith.com/,"[{""date"":""2007-10-21T14:03:03"",""dateSeen"":""2014-06-03T12:32:55"",""status"":""Active""}]",,,1902
7ea496f5-e10b-4aad-a92d-6b0529bccee9,"514 Cassandra Squares Apt. 546, East Benjaminbury, NV 88113",,,,,West Max,,,SE,,,,,,,,,,,,109,sqm,,,,,,-85.442900,,,,,11.318194,4661,sqm,,496294,,,,,,,,,,,,,,,,576,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,,7,,,,,,,40465,,,Apartment,Hawaii,,,,http://www.johnson-burton.com/,"[{""date"":""1986-06-07T16:41:23"",""dateSeen"":""1973-01-22T13:37:18"",""status"":""Active""}]",,,1914
a7647989-f20e-4bda-b9cc-6d88032f594d,"6237 Thomas Inlet, Lake Mark, WA 54061",,,,,Smithview,,,SE,,,,,,,,,,,,191,sqm,,,,,,34.191619,,,,,-157.484145,6111,sqm,,347516,,,,,,,,,,,,,,,,672,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,6,,,,,,,70144,,,Cabin,Ohio,,,,http://jackson-mason.org/,"[{""date"":""2015-01-18T12:23:20"",""dateSeen"":""2004-12-21T21:55:31"",""status"":""Active""}]",,,1971
25ee54ab-b319-4702-bb80-d98dd70da545,"30282 Ronald Way, New Courtneyberg, PA 05750",,,,,Matthewfurt,,,SE,,,,,,,,,,,,136,sqm,,,,,,-80.251485,,,,,86.473160,6253,sqm,,357822,,,,,,,,,,,,,,,,1692,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,,10,,,,,,,82521,,,Condo,Alaska,,,,http://powers-ellis.net/,"[{""date"":""1994-03-19T16:37:42"",""dateSeen"":""1981-01-16T14:37:34"",""status"":""Active""}]",,,1922
566ff3ec-679b-49e8-80c3-2da9bc49b58e,"0484 Madden Trail Suite 076, South Michaelton, KY 97488",,,,,West Erinshire,,,SE,,,,,,,,,,,,218,sqm,,,,,,-34.407561,,,,,104.150740,1635,sqm,,227343,,,,,,,,,,,,,,,,646,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,7,,,,,,,38482,,,Cabin,Vermont,,,,https://clark-knight.com/,"[{""date"":""2024-10-07T09:33:37"",""dateSeen"":""1986-07-07T00:19:58"",""status"":""Active""}]",,,1943
88644581-b857-4478-ac82-5818960da788,"25090 Stephanie Lake Suite 457, Burkeburgh, WY 18950",,,,,South Davidtown,,,SE,,,,,,,,,,,,232,sqm,,,,,,88.297252,,,,,175.857679,9086,sqm,,117969,,,,,,,,,,,,,,,,1701,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,6,,,,,,,63469,,,Cabin,Washington,,,,https://www.dunn.com/,"[{""date"":""1981-10-30T15:44:35"",""dateSeen"":""2006-01-13T12:43:34"",""status"":""Active""}]",,,1946
a3af11d0-a8ab-49f1-9033-93102b7bde99,"896 Baker Haven, South Kimberlyview, ND 69610",,,,,Veronicaborough,,,SE,,,,,,,,,,,,297,sqm,,,,,,-51.960754,,,,,-176.817664,1261,sqm,,208686,,,,,,,,,,,,,,,,2151,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,,6,,,,,,,57084,,,Cabin,Virginia,,,,http://marshall-johnson.biz/,"[{""date"":""2013-04-29T09:40:01"",""dateSeen"":""2011-10-17T08:54:06"",""status"":""Active""}]",,,1922
3a72017d-c29e-4120-8ddb-2316cc68fd3f,"PSC 5823, Box 5703, APO AP 32230",,,,,Jacobchester,,,SE,,,,,,,,,,,,276,sqm,,,,,,30.307323,,,,,-52.904634,7866,sqm,,226727,,,,,,,,,,,,,,,,1907,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,,3,,,,,,,75623,,,Apartment,California,,,,https://www.martin.biz/,"[{""date"":""2013-03-12T18:29:26"",""dateSeen"":""1996-11-11T08:55:28"",""status"":""Active""}]",,,1971
6fed6cc5-40b0-40a4-8598-244bf0bd7405,"514 Travis Track Suite 366, Rowefurt, AZ 76875",,,,,Gomezshire,,,SE,,,,,,,,,,,,49,sqm,,,,,,-15.281051,,,,,-3.844152,5046,sqm,,225679,,,,,,,,,,,,,,,,1137,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,,9,,,,,,,74480,,,Cabin,Florida,,,,http://mccall-taylor.com/,"[{""date"":""2008-07-06T00:02:31"",""dateSeen"":""1993-08-23T12:21:28"",""status"":""Active""}]",,,1954
30d6863f-11c2-42d8-8126-77895c6be596,"50562 Russell Divide Apt. 648, East Davidberg, NJ 92947",,,,,Lake Madisonton,,,SE,,,,,,,,,,,,143,sqm,,,,,,79.442197,,,,,27.911087,1101,sqm,,251752,,,,,,,,,,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,3,,,,,,,91096,,,House,Oklahoma,,,,http://hess.com/,"[{""date"":""1983-09-20T21:46:34"",""dateSeen"":""2024-06-15T02:15:51"",""status"":""Active""}]",,,1925
b56b9357-b34d-48b0-93f3-c15842ce91c0,"727 Benjamin Prairie Apt. 805, East Deborahmouth, IA 60619",,,,,Lake Matthew,,,SE,,,,,,,,,,,,280,sqm,,,,,,37.905616,,,,,118.457331,9682,sqm,,424554,,,,,,,,,,,,,,,,1389,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,,6,,,,,,,18179,,,Cabin,Tennessee,,,,http://www.cooper.biz/,"[{""date"":""2011-05-06T12:14:39"",""dateSeen"":""1993-12-22T23:08:03"",""status"":""Active""}]",,,1957
d560e64c-55f7-492a-b39a-c9e291fd7d4a,"125 Ian Crossroad Apt. 593, South Deannaport, MS 07347",,,,,West Samantha,,,SE,,,,,,,,,,,,115,sqm,,,,,,-75.502767,,,,,56.602595,7165,sqm,,150634,,,,,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,6,,,,,,,54008,,,Condo,California,,,,https://collins.com/,"[{""date"":""1972-02-02T18:26:56"",""dateSeen"":""2000-11-16T11:55:23"",""status"":""Active""}]",,,1974
f30459cc-30c4-4d61-839f-4b86cd6a5e0c,"10502 Gilbert Shoal Apt. 578, Alvarezton, MO 34873",,,,,Lake Zacharyland,,,SE,,,,,,,,,,,,133,sqm,,,,,,-63.562890,,,,,73.071584,2048,sqm,,310616,,,,,,,,,,,,,,,,2130,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,9,,,,,,,47496,,,Cabin,Michigan,,,,http://www.garrett.biz/,"[{""date"":""1992-12-24T08:33:39"",""dateSeen"":""1980-09-03T18:58:00"",""status"":""Active""}]",,,1996
259a2b28-b22b-4974-8c5c-192ff1c51dda,"395 Timothy Road, Williamsbury, LA 43567",,,,,East Michael,,,SE,,,,,,,,,,,,131,sqm,,,,,,34.258450,,,,,15.037922,7610,sqm,,248197,,,,,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,4,,,,,,,55649,,,Apartment,Hawaii,,,,http://townsend.biz/,"[{""date"":""2018-11-22T14:19:06"",""dateSeen"":""2024-07-19T12:39:07"",""status"":""Active""}]",,,1913
04fe973d-261c-4c19-bff8-3cec2c05b870,"000 Ashley Drive Apt. 606, Bradleymouth, IA 18566",,,,,Williamside,,,SE,,,,,,,,,,,,237,sqm,,,,,,-55.157714,,,,,38.913668,7034,sqm,,323273,,,,,,,,,,,,,,,,2529,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,4,,,,,,,10075,,,House,Montana,,,,https://www.huang-sanchez.biz/,"[{""date"":""1985-04-25T05:42:20"",""dateSeen"":""1996-11-13T17:49:44"",""status"":""Active""}]",,,1972
65a5ac1f-7b2e-4fc5-a530-11a23d7439ee,"PSC 1448, Box 5809, APO AP 62701",,,,,West Billy,,,SE,,,,,,,,,,,,142,sqm,,,,,,78.068027,,,,,-122.737275,259,sqm,,228373,,,,,,,,,,,,,,,,1803,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,,5,,,,,,,51720,,,Apartment,Massachusetts,,,,http://www.long.biz/,"[{""date"":""1999-06-19T04:40:50"",""dateSeen"":""1977-02-18T06:49:05"",""status"":""Active""}]",,,1969
7644d183-9aab-422d-b5ef-8aabb693f4ef,"6294 Sarah Key Apt. 578, East Natalieview, VA 77005",,,,,Kennethton,,,SE,,,,,,,,,,,,109,sqm,,,,,,25.752954,,,,,-161.262711,6309,sqm,,355632,,,,,,,,,,,,,,,,1705,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,,6,,,,,,,72778,,,Apartment,Maine,,,,https://luna-reed.com/,"[{""date"":""1977-07-04T11:52:58"",""dateSeen"":""2011-09-22T09:31:34"",""status"":""Active""}]",,,1977
